id,string
b467,http://dbpedia.org/resource/Bridge_to_Terabithia_%28novel%29
b468,http://dbpedia.org/resource/Bridget_Jones%27s_Diary
b469,http://dbpedia.org/resource/Bridget_Jones%3A_The_Edge_of_Reason
b470,http://dbpedia.org/resource/Brief_Interviews_with_Hideous_Men
b471,http://dbpedia.org/resource/Bright_Lights%2C_Big_City_%28novel%29
b472,http://dbpedia.org/resource/Bright_Shiny_Morning
b473,http://dbpedia.org/resource/Brighton_Rock_%28novel%29
b474,http://dbpedia.org/resource/Brilliance_of_the_Moon
b475,http://dbpedia.org/resource/Brimstone_%28Parker_novel%29
b476,http://dbpedia.org/resource/Brimstone_%28Preston_and_Child_novel%29
b477,http://dbpedia.org/resource/Bringing_Down_the_House_%28book%29
b478,http://dbpedia.org/resource/Brisingr
b479,http://dbpedia.org/resource/Brokeback_Mountain_%28short_story%29
b480,http://dbpedia.org/resource/Broken_%28Armstrong_novel%29
b481,http://dbpedia.org/resource/Broken_Wings_%28book%29
b482,http://dbpedia.org/resource/Brother_Odd
b483,http://dbpedia.org/resource/Bud%2C_Not_Buddy
b484,http://dbpedia.org/resource/Buddenbrooks
b485,http://dbpedia.org/resource/Buffy_the_Vampire_Slayer_comics
b486,http://dbpedia.org/resource/Built_to_Last%3A_Successful_Habits_of_Visionary_Companies
b487,http://dbpedia.org/resource/Bunnicula%3A_A_Rabbit-Tale_of_Mystery
b488,http://dbpedia.org/resource/Burmese_Days
b489,http://dbpedia.org/resource/Burned_%28Hopkins_novel%29
b490,http://dbpedia.org/resource/Burnt_Offerings_%28novel%29
b491,http://dbpedia.org/resource/Bury_My_Heart_at_Wounded_Knee
b492,http://dbpedia.org/resource/By_the_Light_of_the_Moon_%28novel%29
b493,http://dbpedia.org/resource/By_the_River_Piedra_I_Sat_Down_and_Wept
b494,http://dbpedia.org/resource/CHERUB
b495,http://dbpedia.org/resource/CSI_%28novels%29
b496,http://dbpedia.org/resource/Cabal_%28novella%29
b497,http://dbpedia.org/resource/Caballo_de_Troya
b498,http://dbpedia.org/resource/Cable_%26_Deadpool
b499,http://dbpedia.org/resource/Cain_and_Abel
b500,http://dbpedia.org/resource/Calvin_and_Hobbes
b501,http://dbpedia.org/resource/Candide
b502,http://dbpedia.org/resource/Candy%3A_A_Novel_of_Love_and_Addiction
b503,http://dbpedia.org/resource/Candy_Girl%3A_A_Year_in_the_Life_of_an_Unlikely_Stripper
b504,http://dbpedia.org/resource/Cane_River_%28novel%29
b505,http://dbpedia.org/resource/Cannery_Row_%28novel%29
b506,http://dbpedia.org/resource/Capitalism%3A_The_Unknown_Ideal
b507,http://dbpedia.org/resource/Capitalism_and_Freedom
b508,http://dbpedia.org/resource/Captain_Corelli%27s_Mandolin
b509,http://dbpedia.org/resource/Captain_Underpants
b510,http://dbpedia.org/resource/Captivating_%28book%29
b511,http://dbpedia.org/resource/Cardcaptor_Sakura
b512,http://dbpedia.org/resource/Carmilla
b513,http://dbpedia.org/resource/Carpe_Jugulum
b514,http://dbpedia.org/resource/Carrie_%28novel%29
b515,http://dbpedia.org/resource/Case_Closed
b516,http://dbpedia.org/resource/Casino_Royale_%28novel%29
b517,http://dbpedia.org/resource/Castaways_of_the_Flying_Dutchman
b518,http://dbpedia.org/resource/Castle_in_the_Air_%28novel%29
b519,http://dbpedia.org/resource/Cat%27s_Cradle
b520,http://dbpedia.org/resource/Cat%27s_Eye_%28novel%29
b521,http://dbpedia.org/resource/Cat_and_Mouse_%28James_Patterson_novel%29
b522,http://dbpedia.org/resource/Cat_on_a_Hot_Tin_Roof
b523,http://dbpedia.org/resource/Catalyst_%28novel%29
b524,http://dbpedia.org/resource/Catch-22
b525,http://dbpedia.org/resource/Catching_Fire
b526,http://dbpedia.org/resource/Cathy%27s_Book
b527,http://dbpedia.org/resource/Cecilia_%28McClure_novel%29
b528,http://dbpedia.org/resource/Cell_%28novel%29
b529,http://dbpedia.org/resource/Ceremony_%28Silko_novel%29
b530,http://dbpedia.org/resource/Ceres%2C_Celestial_Legend
b531,http://dbpedia.org/resource/Cerulean_Sins
b532,http://dbpedia.org/resource/Chacha_Chaudhary
b533,http://dbpedia.org/resource/Chainfire
b534,http://dbpedia.org/resource/Change_of_Heart_%28novel%29
b535,http://dbpedia.org/resource/Chaos_Walking
b536,http://dbpedia.org/resource/Characters_of_Shakespear%27s_Plays
b537,http://dbpedia.org/resource/Charlie_and_the_Chocolate_Factory
b538,http://dbpedia.org/resource/Charlie_and_the_Great_Glass_Elevator
b539,http://dbpedia.org/resource/Charlotte%27s_Web
b540,http://dbpedia.org/resource/Charmed_%28comics%29
b541,http://dbpedia.org/resource/Chasing_Redbird
b542,http://dbpedia.org/resource/Chasing_Vermeer
b543,http://dbpedia.org/resource/Cheaper_by_the_Dozen
b544,http://dbpedia.org/resource/Chelsea_Chelsea_Bang_Bang
b545,http://dbpedia.org/resource/Chibi_Vampire
b546,http://dbpedia.org/resource/Chicka_Chicka_Boom_Boom
b547,http://dbpedia.org/resource/Chicken_Soup_for_the_Soul
b548,http://dbpedia.org/resource/Child_44
b549,http://dbpedia.org/resource/Child_of_God
b550,http://dbpedia.org/resource/Childhood%27s_End
b551,http://dbpedia.org/resource/Children_of_Dune
b552,http://dbpedia.org/resource/Children_of_the_Lamp
b553,http://dbpedia.org/resource/Children_of_the_Mind
b554,http://dbpedia.org/resource/Chinese_Cinderella
b555,http://dbpedia.org/resource/Chobits
b556,http://dbpedia.org/resource/Chocolat_%28novel%29
b557,http://dbpedia.org/resource/Choke_%28novel%29
b558,http://dbpedia.org/resource/Choose_Your_Own_Adventure
b559,http://dbpedia.org/resource/Chosen_%28A_House_of_Night_novel%29
b560,http://dbpedia.org/resource/Chrestomanci
b561,http://dbpedia.org/resource/Christine_%28novel%29
b562,http://dbpedia.org/resource/Christy_%28novel%29
b563,http://dbpedia.org/resource/Chronicle_of_a_Death_Foretold
b564,http://dbpedia.org/resource/Chronicles_of_Ancient_Darkness
b565,http://dbpedia.org/resource/Circle_Series
b566,http://dbpedia.org/resource/Circle_of_Friends_%28novel%29
b567,http://dbpedia.org/resource/Circle_of_Magic
b568,http://dbpedia.org/resource/Circus_of_the_Damned
b569,http://dbpedia.org/resource/Cirque_du_Freak
b570,http://dbpedia.org/resource/Citizen_Soldiers
b571,http://dbpedia.org/resource/City_of_Ashes
b572,http://dbpedia.org/resource/City_of_Bones_%28Mortal_Instruments%29
b573,http://dbpedia.org/resource/City_of_Fallen_Angels
b574,http://dbpedia.org/resource/City_of_Glass_%28Mortal_Instruments%29
b575,http://dbpedia.org/resource/City_of_God_%28book%29
b576,http://dbpedia.org/resource/City_of_Joy
b577,http://dbpedia.org/resource/City_of_Thieves_%28novel%29
b578,http://dbpedia.org/resource/City_of_the_Beasts
b579,http://dbpedia.org/resource/City_of_the_Dead_%28novel%29
b580,http://dbpedia.org/resource/Civil_Disobedience_%28Thoreau%29
b581,http://dbpedia.org/resource/Civil_War_%28comics%29
b582,http://dbpedia.org/resource/Civilization_and_Its_Discontents
b583,http://dbpedia.org/resource/Claymore_%28manga%29
b584,http://dbpedia.org/resource/Clear_and_Present_Danger
b585,http://dbpedia.org/resource/Clockwork_Angel
b586,http://dbpedia.org/resource/Closer_%28novel%29
b587,http://dbpedia.org/resource/Cloud_Atlas_%28novel%29
b588,http://dbpedia.org/resource/Cloud_of_Sparrows
b589,http://dbpedia.org/resource/Cloudstreet
b590,http://dbpedia.org/resource/Cloudy_with_a_Chance_of_Meatballs
b591,http://dbpedia.org/resource/Club_Dead
b592,http://dbpedia.org/resource/Code_Geass
b593,http://dbpedia.org/resource/Code_Orange_%28novel%29
b594,http://dbpedia.org/resource/Code_to_Zero
b595,http://dbpedia.org/resource/Codex_Alera
b596,http://dbpedia.org/resource/Codex_Seraphinianus
b597,http://dbpedia.org/resource/Coin_Locker_Babies
b598,http://dbpedia.org/resource/Cold_Mountain_%28novel%29
b599,http://dbpedia.org/resource/Cold_Sassy_Tree
b600,http://dbpedia.org/resource/Collapse%3A_How_Societies_Choose_to_Fail_or_Succeed
b601,http://dbpedia.org/resource/Collected_Ghost_Stories
b602,http://dbpedia.org/resource/Columbine_%28book%29
b603,http://dbpedia.org/resource/Coma_%28novel%29
b604,http://dbpedia.org/resource/Come_as_You_Are%3A_The_Story_of_Nirvana
b605,http://dbpedia.org/resource/Commentaries_on_the_Constitution_of_the_United_States
b606,http://dbpedia.org/resource/Common_Sense_%28pamphlet%29
b607,http://dbpedia.org/resource/Communion_%28book%29
b608,http://dbpedia.org/resource/Complete_Works_of_Shakespeare
b609,http://dbpedia.org/resource/Conan_%28collection%29
b610,http://dbpedia.org/resource/Conan_the_Barbarian_%281982_novel%29
b611,http://dbpedia.org/resource/Confessions_%28St._Augustine%29
b612,http://dbpedia.org/resource/Confessions_of_a_Teenage_Drama_Queen_%28novel%29
b613,http://dbpedia.org/resource/Confessions_of_a_Video_Vixen
b614,http://dbpedia.org/resource/Confessions_of_an_Economic_Hit_Man
b615,http://dbpedia.org/resource/Confessions_of_an_Ugly_Stepsister
b616,http://dbpedia.org/resource/Confessor_%28novel%29
b617,http://dbpedia.org/resource/Congo_%28novel%29
b618,http://dbpedia.org/resource/Consciousness_Explained
b619,http://dbpedia.org/resource/Conspiracy_Encyclopedia
b620,http://dbpedia.org/resource/Contact_%28novel%29
b621,http://dbpedia.org/resource/Contagious_%28novel%29
b622,http://dbpedia.org/resource/Conversations_with_God
b623,http://dbpedia.org/resource/Copper_Sun
b624,http://dbpedia.org/resource/Coraline
b625,http://dbpedia.org/resource/Corduroy_%28book%29
b626,http://dbpedia.org/resource/Cosmic_Trigger_II%3A_Down_to_Earth
b627,http://dbpedia.org/resource/Cosmos_%28book%29
b628,http://dbpedia.org/resource/Count_Zero
b629,http://dbpedia.org/resource/Coyote_Blue
b630,http://dbpedia.org/resource/Crank_%28novel%29
b631,http://dbpedia.org/resource/Crazy_Love%3A_Overwhelmed_by_a_Relentless_God
b632,http://dbpedia.org/resource/Crescendo_%28novel%29
b633,http://dbpedia.org/resource/Crime_%28novel%29
b634,http://dbpedia.org/resource/Crime_and_Punishment
b635,http://dbpedia.org/resource/Criss_Cross_%28novel%29
b636,http://dbpedia.org/resource/Critique_of_Pure_Reason
b637,http://dbpedia.org/resource/Crooked_Little_Vein
b638,http://dbpedia.org/resource/Cross_My_Heart_and_Hope_to_Spy
b639,http://dbpedia.org/resource/Crossed_%28novel%29
b640,http://dbpedia.org/resource/Crown_Duel
b641,http://dbpedia.org/resource/Cry%2C_the_Beloved_Country
b642,http://dbpedia.org/resource/Cry_to_Heaven
b643,http://dbpedia.org/resource/Cryptonomicon
b644,http://dbpedia.org/resource/Crystal_%28novel%29
b645,http://dbpedia.org/resource/Cthulhu_Mythos_anthology
b646,http://dbpedia.org/resource/Cujo
b647,http://dbpedia.org/resource/Culture_Warrior
b648,http://dbpedia.org/resource/Cunt%3A_A_Declaration_of_Independence
b649,http://dbpedia.org/resource/Curious_George_%28book%29
b650,http://dbpedia.org/resource/Cut_%28novel%29
b651,http://dbpedia.org/resource/D%C3%A9j%C3%A0_Dead
b652,http://dbpedia.org/resource/D.Gray-man
b653,http://dbpedia.org/resource/D.N.Angel
b654,http://dbpedia.org/resource/DMZ_%28comics%29
b655,http://dbpedia.org/resource/Daddy-Long-Legs_%28novel%29
b656,http://dbpedia.org/resource/Daddy_%28novel%29
b657,http://dbpedia.org/resource/Daemon_%28book_series%29
b658,http://dbpedia.org/resource/Dairy_Queen_%28novel%29
b659,http://dbpedia.org/resource/Damage_%28Hart_novel%29
b660,http://dbpedia.org/resource/Dance_Dance_Dance_%28novel%29
b661,http://dbpedia.org/resource/Dance_of_Death_%28novel%29
b662,http://dbpedia.org/resource/Dances_with_Wolves_%28novel%29
b663,http://dbpedia.org/resource/Dancing_the_Dream
b664,http://dbpedia.org/resource/Dandelion_Wine
b665,http://dbpedia.org/resource/Dangerous_Angels
b666,http://dbpedia.org/resource/Daniel_Deronda
b667,http://dbpedia.org/resource/Danny%2C_the_Champion_of_the_World
b668,http://dbpedia.org/resource/Danse_Macabre_%28book%29
b669,http://dbpedia.org/resource/Dark-Hunter_%28series%29
b670,http://dbpedia.org/resource/Dark_Fire_%28The_Last_Dragon_Chronicles%29
b671,http://dbpedia.org/resource/Dark_Guardian_%28Dark_Series%29
b672,http://dbpedia.org/resource/Dark_Prince
b673,http://dbpedia.org/resource/Dark_Rivers_of_the_Heart
b674,http://dbpedia.org/resource/Dark_Visions
b675,http://dbpedia.org/resource/Darkest_Powers
b676,http://dbpedia.org/resource/Darkfever
b677,http://dbpedia.org/resource/Darkly_Dreaming_Dexter
b678,http://dbpedia.org/resource/Darkness_Before_Dawn
b679,http://dbpedia.org/resource/Darkwing
b680,http://dbpedia.org/resource/Das_Kapital
b681,http://dbpedia.org/resource/Das_Nibelungenlied%3A_Ein_Heldenepos_in_39_Abenteuern
b682,http://dbpedia.org/resource/Daughter_of_Fortune
b683,http://dbpedia.org/resource/Daughter_of_the_Forest
b684,http://dbpedia.org/resource/Daughter_of_the_Lioness
b685,http://dbpedia.org/resource/Daughters_of_the_Moon
b686,http://dbpedia.org/resource/David_Copperfield
b687,http://dbpedia.org/resource/Dawn_%28Andrews_novel%29
b688,http://dbpedia.org/resource/Day_Watch_%28novel%29
b689,http://dbpedia.org/resource/Days_of_Magic%2C_Nights_of_War
b690,http://dbpedia.org/resource/Days_of_War%2C_Nights_of_Love
b691,http://dbpedia.org/resource/Dead_Beautiful
b692,http://dbpedia.org/resource/Dead_Famous_%28novel%29
b693,http://dbpedia.org/resource/Dead_Souls
b694,http://dbpedia.org/resource/Dead_Until_Dark
b695,http://dbpedia.org/resource/Dead_and_Gone_%28novel%29
b696,http://dbpedia.org/resource/Dead_as_a_Doornail
b697,http://dbpedia.org/resource/Dead_in_the_Family
b698,http://dbpedia.org/resource/Dead_to_the_World_%28novel%29
b699,http://dbpedia.org/resource/Deadline_%28Grant_novel%29
b700,http://dbpedia.org/resource/Deadly_Little_Secrets
b701,http://dbpedia.org/resource/Deadman_Wonderland
b702,http://dbpedia.org/resource/Dealing_with_Dragons
b703,http://dbpedia.org/resource/Dear_Dumb_Diary
b704,http://dbpedia.org/resource/Dear_John_%28novel%29
b705,http://dbpedia.org/resource/Dearly_Devoted_Dexter
b706,http://dbpedia.org/resource/Death_%28book%29
b707,http://dbpedia.org/resource/Death_Be_Not_Proud_%28book%29
b708,http://dbpedia.org/resource/Death_Note
b709,http://dbpedia.org/resource/Death_Note_Another_Note%3A_The_Los_Angeles_BB_Murder_Cases
b710,http://dbpedia.org/resource/Death_Troopers
b711,http://dbpedia.org/resource/Death_in_Venice
b712,http://dbpedia.org/resource/Death_of_a_Salesman
b713,http://dbpedia.org/resource/Death_on_the_Nile
b714,http://dbpedia.org/resource/Deathstalker_%28novel%29
b715,http://dbpedia.org/resource/Deathwatch_%28novel%29
b716,http://dbpedia.org/resource/Debt_of_Honor
b717,http://dbpedia.org/resource/Deception_Point
b718,http://dbpedia.org/resource/Decision_Points
b719,http://dbpedia.org/resource/Deenie
b720,http://dbpedia.org/resource/Deep_Secret
b721,http://dbpedia.org/resource/Definitely_Dead
b722,http://dbpedia.org/resource/Delirium_%28Cooper_novel%29
b723,http://dbpedia.org/resource/Delta_of_Venus
b724,http://dbpedia.org/resource/Deltora_Quest_%28series%29
b725,http://dbpedia.org/resource/Demian
b726,http://dbpedia.org/resource/Democracy_in_America
b727,http://dbpedia.org/resource/Demon_Seed_%28novel%29
b728,http://dbpedia.org/resource/Demons_%28novel%29
b729,http://dbpedia.org/resource/Dengeki_Daisy
b730,http://dbpedia.org/resource/Desert_Flower
b731,http://dbpedia.org/resource/Desert_Solitaire
b732,http://dbpedia.org/resource/Desiderata
b733,http://dbpedia.org/resource/Desperation_%28novel%29
b734,http://dbpedia.org/resource/Devil_May_Cry
b735,http://dbpedia.org/resource/Dewey%3A_The_Small-Town_Library_Cat_Who_Touched_the_World
b736,http://dbpedia.org/resource/Dexter_Is_Delicious
b737,http://dbpedia.org/resource/Dexter_by_Design
b738,http://dbpedia.org/resource/Dexter_in_the_Dark
b739,http://dbpedia.org/resource/Dhammapada
b740,http://dbpedia.org/resource/Dianetics%3A_The_Modern_Science_of_Mental_Health
b741,http://dbpedia.org/resource/Diary_%28novel%29
b742,http://dbpedia.org/resource/Diary_of_a_Drug_Fiend
b743,http://dbpedia.org/resource/Diary_of_a_Wimpy_Kid
b744,http://dbpedia.org/resource/Diary_of_a_Wimpy_Kid%3A_Dog_Days_%28book%29
b745,http://dbpedia.org/resource/Diary_of_a_Wimpy_Kid%3A_Rodrick_Rules
b746,http://dbpedia.org/resource/Diary_of_a_Wimpy_Kid%3A_The_Last_Straw
b747,http://dbpedia.org/resource/Diary_of_a_Wimpy_Kid%3A_The_Ugly_Truth
b748,http://dbpedia.org/resource/Diary_of_a_Wimpy_Kid_%28series%29
b749,http://dbpedia.org/resource/Dicey%27s_Song
b750,http://dbpedia.org/resource/Dies_the_Fire
b751,http://dbpedia.org/resource/Different_Seasons
b752,http://dbpedia.org/resource/Digital_Fortress
b753,http://dbpedia.org/resource/Dinner_at_the_Homesick_Restaurant
b754,http://dbpedia.org/resource/Dirk_Gently%27s_Holistic_Detective_Agency
b755,http://dbpedia.org/resource/Discipline_and_Punish
b756,http://dbpedia.org/resource/Disclosure_%28novel%29
b757,http://dbpedia.org/resource/Disco_Bloodbath
b758,http://dbpedia.org/resource/Discworld
b759,http://dbpedia.org/resource/Disgrace_%28novel%29
b760,http://dbpedia.org/resource/Disney_Fairies
b761,http://dbpedia.org/resource/Dispatches_%28book%29
b762,http://dbpedia.org/resource/Diva_%28Odier_novel%29
b763,http://dbpedia.org/resource/Divergent_%28novel%29
b764,http://dbpedia.org/resource/Divine_Comedy
b765,http://dbpedia.org/resource/Divine_Secrets_of_the_Ya-Ya_Sisterhood
b766,http://dbpedia.org/resource/Do_Hard_Things
b767,http://dbpedia.org/resource/Doctor_Zhivago_%28novel%29
b768,http://dbpedia.org/resource/Doctors_%28novel%29
b769,http://dbpedia.org/resource/Doctrine_and_Covenants
b770,http://dbpedia.org/resource/Doing_It
b771,http://dbpedia.org/resource/Dolores_Claiborne
b772,http://dbpedia.org/resource/Dom_Casmurro
b773,http://dbpedia.org/resource/Don%27t_Judge_a_Girl_by_Her_Cover
b774,http://dbpedia.org/resource/Don%27t_Let_the_Pigeon_Drive_the_Bus%21
b775,http://dbpedia.org/resource/Don%27t_Make_a_Black_Woman_Take_Off_Her_Earrings
b776,http://dbpedia.org/resource/Don%27t_Panic%3A_The_Official_Hitchhiker%27s_Guide_to_the_Galaxy_Companion
b777,http://dbpedia.org/resource/Don_Quixote
b778,http://dbpedia.org/resource/Donald_Duck
b779,http://dbpedia.org/resource/Doppelganger_%28novel%29
b780,http://dbpedia.org/resource/Doraemon
b781,http://dbpedia.org/resource/Dork_Diaries
b782,http://dbpedia.org/resource/Double_Cross_%28novel%29
b783,http://dbpedia.org/resource/Double_Fudge
b784,http://dbpedia.org/resource/Down_Under_%28book%29
b785,http://dbpedia.org/resource/Down_and_Out_in_Paris_and_London
b786,http://dbpedia.org/resource/Down_the_Rabbit_Hole_%28novel%29
b787,http://dbpedia.org/resource/Downsiders
b788,http://dbpedia.org/resource/Dr._Franklin%27s_Island
b789,http://dbpedia.org/resource/Dracula
b790,http://dbpedia.org/resource/Dragon_Age%3A_The_Stolen_Throne
b791,http://dbpedia.org/resource/Dragon_Ball
b792,http://dbpedia.org/resource/Dragon_Ball_Z
b793,http://dbpedia.org/resource/Dragon_Keeper
b794,http://dbpedia.org/resource/Dragon_Rider_%28novel%29
b795,http://dbpedia.org/resource/Dragon_Tears
b796,http://dbpedia.org/resource/Dragonlance
b797,http://dbpedia.org/resource/Dragonlance_Adventures
b798,http://dbpedia.org/resource/Dragonlance_Legends
b799,http://dbpedia.org/resource/Dragonriders_of_Pern
b800,http://dbpedia.org/resource/Dragons_of_Autumn_Twilight
b801,http://dbpedia.org/resource/Dramacon
b802,http://dbpedia.org/resource/Drawing_Blood
b803,http://dbpedia.org/resource/Dreamcatcher_%28novel%29
b804,http://dbpedia.org/resource/Dreamland_%28novel%29
b805,http://dbpedia.org/resource/Dreams_from_My_Father
b806,http://dbpedia.org/resource/Dress_Your_Family_in_Corduroy_and_Denim
b807,http://dbpedia.org/resource/Drop_City_%28novel%29
b808,http://dbpedia.org/resource/Drowning_Ruth
b809,http://dbpedia.org/resource/Drums%2C_Girls%2C_and_Dangerous_Pie
b810,http://dbpedia.org/resource/Dry_%28memoir%29
